address,amount,reasonCode
0xa24c93429a37626d83f8be4d90c4f37e07a9e483,1280.6408951279332,Season0_dapp_gainzswap
0x9f310450204f2882d017b5762dca0a6e850e266f,1273.938772540339,Season0_dapp_gainzswap
0xf9884295067d4ed5ab8ff6df82d8a2fac434235d,1273.4779960214496,Season0_dapp_gainzswap
0x14b2fc4bfdae7699105c05419dc4b29bda419c1c,1269.5760631200649,Season0_dapp_gainzswap
0x8d9f0fad681ebeeec925c0a7181020f9bcdf3748,1264.2609522781238,Season0_dapp_gainzswap
0xed9be51ecabbeec846e2ebc3d5e35bb544c04928,1261.325956741808,Season0_dapp_gainzswap
0xd4c0033687406a606c3ebf919617ecfef018aed5,1261.1622162614258,Season0_dapp_gainzswap
0xd1e0a20840e1b5e29c9d28e661a8552cc6e0389b,1259.6584489273619,Season0_dapp_gainzswap
0x48adc50db5f58c37ac97d6186a8ed5b87ab7d2f7,1256.1342009579462,Season0_dapp_gainzswap
0x6a463d06a1ab5d79346be1fd0203f57dbd9034c2,1252.9173490835874,Season0_dapp_gainzswap
0xa6375f015c4450dabb7801e7dffa01ea2e92546e,1252.5218285960727,Season0_dapp_gainzswap
0x1c52d6147a03a34fd5adb34b98ef81fc880c43e5,1245.7426303213026,Season0_dapp_gainzswap
0x1f9d80bab558fa131b26bece0dae635ecd6ab586,1244.819853265686,Season0_dapp_gainzswap
0x4359258d9378814bdefbb0bf7f888c3779f9ad80,1243.0941028466896,Season0_dapp_gainzswap
0x3a5eae133a9ba4591bef6618011ecd79289be2dc,1243.0765007756704,Season0_dapp_gainzswap
0xd0c00fe7256cb0586cf6690bc3bc0b2c798b413c,1242.274489560477,Season0_dapp_gainzswap
0x3e219e66d80128bf11ea9a2bca10350ff85258f8,1237.8914684743743,Season0_dapp_gainzswap
0xf4206906475c58c807e0ecbfe24a370873557a64,1223.0388361153757,Season0_dapp_gainzswap
0x00a7c05e56ecf84a2a82c31fb92de41189e28c7a,1220.7250499266045,Season0_dapp_gainzswap
0x530b0ff049032500221602e38bbf8cfce5031383,1216.381536332653,Season0_dapp_gainzswap
0x889b89d08713b372ac7f76dbd0a2ac9d49e925cd,1203.2703431294206,Season0_dapp_gainzswap
0x87b6e2a67a41ed653cec5e0de57cac4deb2d8bd3,1202.68114311727,Season0_dapp_gainzswap
0x1f5e72a1c177ea3b27d828fca2d3e8dbbda3f70a,1194.0547143505603,Season0_dapp_gainzswap
0x1ec28e1a887aa54928febc1484023dd8b790378a,1193.8973762542732,Season0_dapp_gainzswap
0x4477dd24e1a7c35f47bbff78d15b06f00da1b45c,1193.3272641465378,Season0_dapp_gainzswap
0x99e86567a949608014e1c43a80570fe6923fb411,1186.8055902520232,Season0_dapp_gainzswap
0xa36e55b7e31af3e209af54c22da01719215beeb0,1177.801295119436,Season0_dapp_gainzswap
0xe17955765ecb8a90d90531e3940d97035e513d17,1175.091117630735,Season0_dapp_gainzswap
0x09e2d7ef38dd0c68dbc58cd38f695157577bb6c0,1174.9721952213586,Season0_dapp_gainzswap
0xd9e4a87f1c044def35a73907fcf04d09ac94dc54,1168.9391970824468,Season0_dapp_gainzswap
0x3119f437183ea6b5a9830f6cec3a3b1c78df3c42,1168.1315390373843,Season0_dapp_gainzswap
0xec98c0e0b6c5a8b6baf192f63ec1e8f12703786b,1168.1313383006395,Season0_dapp_gainzswap
0x31567e836ee3d66d4c4558b14de1ddebb8f9c0d8,1166.61768240933,Season0_dapp_gainzswap
0x2665d9679161c5c481ca4e0b191f9ef8c17b31df,1162.0076473171503,Season0_dapp_gainzswap
0x60f1a78530dff4b370c543e4fcd9689db94ca109,1149.6661312373374,Season0_dapp_gainzswap
0xaefd1a9cd4beb4b0258619a20c6dcd6ef96a186b,1138.7770404356977,Season0_dapp_gainzswap
0x6f4fbe1d69a657e58b249b88d99d1b98e66880cf,1136.2101733834813,Season0_dapp_gainzswap
0xb107c4b92ee0ffca598ab0bc5e8612a1671b7daf,1118.158435484534,Season0_dapp_gainzswap
0xb7388955a9cb07943a4111704ae275a016b8c01e,1108.4155692725728,Season0_dapp_gainzswap
0xe2fe9efd4e92d2997cfd4749a3cad8315e7a906f,1079.3720135108251,Season0_dapp_gainzswap
0x09913178916b367aa6c1729c6daa51a86ee37eae,1069.2670863712656,Season0_dapp_gainzswap
0xaf7668284f8b8444e707c269d99cc45010739fb1,1050.4322145492938,Season0_dapp_gainzswap
0x32f0a4e7a714a51e3bbffac3851a59e52fe8a6c1,971.8571721573516,Season0_dapp_gainzswap
0x1bf8737167b953a9e2b286abfc59cdf5a2cf6579,940.1658401257354,Season0_dapp_gainzswap
0x8e7ebe53b6ad215e395f3f17d43c3b75062dfda1,903.7130144488168,Season0_dapp_gainzswap
0xf98dd16b8ce983bec0b743c33a54f65640ca52ba,902.5983389319537,Season0_dapp_gainzswap
0xd813c76bf53d262846c5cd44fa2e86892d7e19b8,898.5703546187304,Season0_dapp_gainzswap
0x7d51ebf6b174c5e602f5426e36737b8a788767cb,866.856121721731,Season0_dapp_gainzswap
0x2057dd5c1fd32777708af382f6fd06edbff6b034,842.3376089955635,Season0_dapp_gainzswap
0x3d18d431663b276e46d2b0f38dedf8c3a77c35a4,808.218906411883,Season0_dapp_gainzswap
0xfbf9495a971b9c93a63b43f664c79abc274286ec,805.5971640838576,Season0_dapp_gainzswap
0xd3a676e6b044c1d96704223b8c31fcc29d1b738c,726.9295981031496,Season0_dapp_gainzswap
0x70c9cde11ee3940e41ca3055b06bf79567cc64ff,717.8834368499149,Season0_dapp_gainzswap
0xb85e1973acdede11d59bf4e16bffe5c16d179ba8,717.8667757001036,Season0_dapp_gainzswap
0x5484f51c715d4f4604e9f818241601b95ee7e4a7,717.1401086842351,Season0_dapp_gainzswap
0xcc295ebd78902ec95a656a338b232c85b0586ffb,701.7919878717265,Season0_dapp_gainzswap
0xa7d98ca4ae2c1eb676f73a76416050592108b09c,627.5284556763604,Season0_dapp_gainzswap
0xec5d574d12ed4576dd22f6bd4402a68135534c66,626.9408590772307,Season0_dapp_gainzswap
0x55d9dff2cd7d236ebfd6cea47fb68a557b9ea563,626.934917269587,Season0_dapp_gainzswap
0x1a419956679a8faf05791d6579a3d1fdb8eb67dc,600.2222859085232,Season0_dapp_gainzswap
0x9d1b48114ae7c5e536a2ddbcae54ce15f55574d5,578.659829424146,Season0_dapp_gainzswap
0xd9cc23e0d2e277b11e92f6fdfa45a918e42130ea,549.1824458160634,Season0_dapp_gainzswap
0xacd72ce871d8899863f12692c567ce1189ebbdd9,535.5475068706141,Season0_dapp_gainzswap
0xe36a787bbc526b842e9dc813bd1cf421ca16a8bb,535.5473864285674,Season0_dapp_gainzswap
0x54ce535b7ce79ec519f5d035882ac7fa6866a659,535.5473864285674,Season0_dapp_gainzswap
0x08ffa15766878b525e57d9005e29fe6655dd222d,535.5470251024269,Season0_dapp_gainzswap
0x4342aecad4c8768e47604ced3da20378c6f7b8b9,535.5467842183332,Season0_dapp_gainzswap
0xb512afc2ee14c810bbe4d1675574cfe57e2f5114,506.06907502511575,Season0_dapp_gainzswap
0x1e05f2c9edf7aa25771c795db763de144a752f37,504.6039316131438,Season0_dapp_gainzswap
0x3e54254c7b17de07e0dfe9034cb0f148b69207e3,458.6623575595735,Season0_dapp_gainzswap
0xb32919f71980f185d0361c832357dfe3b4426ba8,406.25059287572935,Season0_dapp_gainzswap
0xd3bcf6286f023e5e6595812d9e1d2409caf04091,393.68853235486597,Season0_dapp_gainzswap
0x32ad8b18bda67b79f30ed2bdedb81bc0d5c11f95,381.1806691532995,Season0_dapp_gainzswap
0x078e48d5b6920670a21fc58d3656eee348575469,381.1326448746172,Season0_dapp_gainzswap
0x9c9d9fa3f1ac081a65d73f1b534ab6cc47749031,373.75810683866905,Season0_dapp_gainzswap
0xbe8d3b054610b58b85efe63b24d3db51bfca6d61,369.91275360955865,Season0_dapp_gainzswap
0x7acc5fc06c9b615c247922080e9e852485286a55,369.748350215637,Season0_dapp_gainzswap
0xf2e109fac5376ccd3233451ec2fe8fa5475061a7,368.44853964625815,Season0_dapp_gainzswap
0x874fc379ea3c0293d8ad326c0827c9b56fd15b7e,368.0628865208717,Season0_dapp_gainzswap
0x6a74da3bf66057ec98cff6bf335245a0a9f03a27,367.4018067129212,Season0_dapp_gainzswap
0x9dc2af7c895c6d9ae857793f173e2e3fad6f4288,364.7001422648451,Season0_dapp_gainzswap
0xbbd39d7686500026ce50ed44d51c23f5fd6a683f,364.6545750237948,Season0_dapp_gainzswap
0x71aba2c6ed09412d732feac0c96c848cc0eeb208,364.61169765512363,Season0_dapp_gainzswap
0xc66c0c197638e97bd22c996030072c80c95fded8,357.6709838225072,Season0_dapp_gainzswap
0x5885f54e359925dacdae3f40221b0beffb899b31,357.2845655889307,Season0_dapp_gainzswap
0x88c92978def71a08a5ebfe1f3a9072c6d6a554c9,356.3595706692838,Season0_dapp_gainzswap
0xaed9bbfaba0ba89d84b8d7b3cdb3da306e57f9d9,349.1237577599227,Season0_dapp_gainzswap
0x8b6713341a9e084cc8b1ea660c5e49fdac542603,348.82620166850774,Season0_dapp_gainzswap
0x96448f4ca885696b0a40dc3f2e8c3e9c1054c46f,345.0530333758598,Season0_dapp_gainzswap
0xfc0403cabc832eb11bab53a7f5eccc77e6c152bb,342.3972206165066,Season0_dapp_gainzswap
0x00e4359023db08c97142f749bbcd39b6691aa369,341.3108919744575,Season0_dapp_gainzswap
0xc64e7281206e9ce66fe985c5626b6f3c6cd22126,341.2908711456553,Season0_dapp_gainzswap
0xdfdb304ef01ef0bd203ce26c2ee1407c3775e075,339.67290291822343,Season0_dapp_gainzswap
0x15ab70d82a547d7c5f1ef5a7bc48d890e4b3b5cd,339.397041309479,Season0_dapp_gainzswap
0x095206fe087e7fea6b5e5e0134acf4f3d550f0d0,339.24797220348455,Season0_dapp_gainzswap
0x10055e4546ccc2c92e911003eab9df278856ce0c,338.960347900583,Season0_dapp_gainzswap
0xfc17c4a28b9ff2107d06ea8cfd1275dbd3a32f87,338.8301824072191,Season0_dapp_gainzswap
0x63915d439deb71669da9a9dbd4f69562442b2259,338.8239320118013,Season0_dapp_gainzswap
0xf0bb64b96bc942cd4917bb2862618a2dfc1c763b,337.65275191999103,Season0_dapp_gainzswap
0x60c79c1f88dac9f93be185ec764616de51ab23e3,337.5718101558389,Season0_dapp_gainzswap
0x1b22eeb29a03bccd6433b94e55f7e70739335cbd,336.503186468228,Season0_dapp_gainzswap
0xdafa3d808f4b6f57d51713144efe61d561132088,336.02180102757154,Season0_dapp_gainzswap
0x07853c2c6a7f6fc9cd55b78f069c6ade3d5c63d1,335.9265816090808,Season0_dapp_gainzswap
0xce53f6983777c7949da33581a0c4c41ac2abd4b2,334.8702201956202,Season0_dapp_gainzswap
0x77d72660cd981740d62330a7a828409043288fae,334.79089349965477,Season0_dapp_gainzswap
0x54f8ebe355f7df6dee205d83cd88a2323adafc31,334.62589495615396,Season0_dapp_gainzswap
0xde263cab9eaaed4c9af3682fb35be61aea76aa47,334.3465745929533,Season0_dapp_gainzswap
0x10a7c3b746d6d0a754cfbceee2846161d20607be,334.15840467000953,Season0_dapp_gainzswap
0x42fde71d7cb16d744ea078c3eeedb2e751b2d147,333.8531984262201,Season0_dapp_gainzswap
0xc447d749984fce20150d24b41136e311d6b3a2f3,333.3853439293948,Season0_dapp_gainzswap
0xb1b26d88ec5811981d37c1417076c6e48abea07b,333.32999510151814,Season0_dapp_gainzswap
0xe07dbac844aa0659a389ef76b58257f9f4beb690,333.13055104189635,Season0_dapp_gainzswap
0x56cbdbdcdb362b5c2bd22ce1fe27e9872a0e766f,332.91512506942206,Season0_dapp_gainzswap
0xf21deacd77dd4cff5fa3f9663c7869859ee2e93a,332.61048323862946,Season0_dapp_gainzswap
0xecf7f1ab2b3740ed6e8996492c359f9478bd004b,332.6080016451915,Season0_dapp_gainzswap
0x2413fb6ca8ff9414bb716b0fe67629cbda624410,332.5312706797353,Season0_dapp_gainzswap
0x5e2607bc75567a39b9ff801454c3707d51d90e0a,331.7232037828033,Season0_dapp_gainzswap
0x4ccac6d52e7467ab87390ddd771d1066cab0bc38,331.59535011319053,Season0_dapp_gainzswap
0x9882e7845b8fa99ba76250ccc49d44ab12d6b05c,331.2022621376416,Season0_dapp_gainzswap
0x0c610d731a9a6cfce83196e1017738f2ec30073f,330.91584517086505,Season0_dapp_gainzswap
0x540ba1e16fa6648d607b1852dd48a1b981d4f490,330.90543932342115,Season0_dapp_gainzswap
0x73ec1de7c50d281948527986d5f56a60328470e7,330.77662830230713,Season0_dapp_gainzswap
0x36c6a3e15f55bc34c1d5dbbf3386feee91b6ec0c,330.7486212679098,Season0_dapp_gainzswap
0xd091b5e3c835d0b21af2cf144bcbe053d1c19faf,330.5224981420679,Season0_dapp_gainzswap
0xe2d5b9b939e679a336abf0e5e19f7a0b149da7b4,330.31490417015743,Season0_dapp_gainzswap
0x07f656357ae5720dc3480dcd58e05bb54816aae8,330.09774066920613,Season0_dapp_gainzswap
0x3bcfafb9d5b6940408960121bbe9f97e161e4806,330.0130275225311,Season0_dapp_gainzswap
0x2d8363b59932a228d181560041a5b59ad5dfab5e,329.840357201347,Season0_dapp_gainzswap
0xa2f0fb48c91e4267e4e43d48526e98268296a99b,329.4796269187632,Season0_dapp_gainzswap
0xa05df2c54073aee54b8287b4028bc62fdf8151e8,329.3127290920363,Season0_dapp_gainzswap
0x1adc78c0654e9e97b655508cb48d2be35ea54b2d,329.11966929023026,Season0_dapp_gainzswap
0x0495b5501850e4d2d0c888f740a864196e1c1691,329.1000995511077,Season0_dapp_gainzswap
0x5443a90abc82619b9a17192dd299786a340c33c6,328.81375100294395,Season0_dapp_gainzswap
0x34248f034db2fee90e80907e30d913cfb70d3f77,328.4415078274303,Season0_dapp_gainzswap
0xe59bb11198225160b7d6910535f3f5b5eb697a1e,327.99336265666324,Season0_dapp_gainzswap
0xfb5036e44dd6779a6b0f9f5f1d9e1899de44f59e,327.9513557062895,Season0_dapp_gainzswap
0x801daac90264822e975995f2a96de09e1eb4ffd9,327.9298567937593,Season0_dapp_gainzswap
0x3a3b3c0211c65688b2c87843c3ddd276694ec5ef,327.9178040824887,Season0_dapp_gainzswap
0x0f077ee3aa34d845f2cbefcd4ca27484160bc738,327.7968516649748,Season0_dapp_gainzswap
0xa6968eb126877218accc88e8ecc496af9c559274,327.49019240500644,Season0_dapp_gainzswap
0x18a5869023a3c758433b9024c9edf63a45408f1d,327.26780765442396,Season0_dapp_gainzswap
0x7bfd0e3a0ee3504a5cc1e777c05efe01f3a43441,327.2626401445103,Season0_dapp_gainzswap
0x24323d33ea183013ed0d9665cda6e255efcc8590,327.03324450661785,Season0_dapp_gainzswap
0xb1adfb25e9400ffb06cc07219110d589ce4095c8,326.81908717506326,Season0_dapp_gainzswap
0x54fd5b0dbc6d0913abf5c9801aec125fbd583fd6,326.77167617434105,Season0_dapp_gainzswap
0x4c00bcd58c96202f62382e220627784abff5ab63,326.491143890298,Season0_dapp_gainzswap
0x825575d61112373d0e233aacd247da358f16204b,326.48222244715487,Season0_dapp_gainzswap
0xc922a11491f47d7234ba12ef3fe262e17fd177b7,326.04081814184656,Season0_dapp_gainzswap
0x33a79a48071cb89d1b568d0d3a7cf56dc8b58e9c,325.91780100162583,Season0_dapp_gainzswap
0xe2fe8d07631287d937853487fec58c9eb41e1177,325.7863673442568,Season0_dapp_gainzswap
0x10616fcf02ca5c362cb38ca1147ea92cfd01e597,325.44083454693515,Season0_dapp_gainzswap
0xd57c18b7f0aa1d5316da7c014ebef7d5df7f6e1c,325.4128023348726,Season0_dapp_gainzswap
0xc99c82d4038219631acc78f7230e9dd16480948a,325.3297757818661,Season0_dapp_gainzswap
0x1ac3d3712bc8c252c6c5c2995a1cb2e71942b0bf,325.1258802086577,Season0_dapp_gainzswap
0x0697d2cd7268c03a32ca31870929afb4946bea08,324.8028013514736,Season0_dapp_gainzswap
0xf1000e67213ae3e15628f5e0704b2568b60fe823,324.73692055833635,Season0_dapp_gainzswap
0x31ffaf97fb347c3c844066fc67d63deb8c6e77ee,324.63933840382975,Season0_dapp_gainzswap
0x5270f9441060fdcb70f881ed39073c851f2a411c,324.3795866813596,Season0_dapp_gainzswap
0x7ab9aab22b7a196c9fb6e3f4586125c53ad05e14,324.1384407449402,Season0_dapp_gainzswap
0x3bfff157d5c7fc266bf741ba16f4e0bad6a4796b,323.9976071728829,Season0_dapp_gainzswap
0x0530c3042f6d9423556ca296039de93ec5d80eaf,323.92861400082853,Season0_dapp_gainzswap
0xee00c002f001bbcf57a8223c5385928957cb204e,323.4304724593945,Season0_dapp_gainzswap
0xe3df0b9602c940901b8b84e74de63421c4fcfae0,322.843984221294,Season0_dapp_gainzswap
0x390a839ec600d41de957d7b70235b0d4a14f0365,322.7268592273444,Season0_dapp_gainzswap
0xd8ae734bedd3b6859a14857903bcb838ae7e7ff0,322.5752658170753,Season0_dapp_gainzswap
0x3c8df2fd58f8a87693d76224e0d917d961f39bec,322.35942806990795,Season0_dapp_gainzswap
0xa9016cac1c7479c1242bcd6362a3a45fcbc89b53,321.815704192878,Season0_dapp_gainzswap
0x3ea49948007178d927e7e08237edd7d270cf0891,321.6229137082968,Season0_dapp_gainzswap
0x4bba80803613b75ddc5f706365ebf3bc6696034b,321.5449256405484,Season0_dapp_gainzswap
0xb5c7c8cc2f1b8b31fa349e01cd9d913b3c3edc90,321.3473711131446,Season0_dapp_gainzswap
0xaff7bd619c5a08ef3cb39ea93fc3641578bf087a,321.18736849361335,Season0_dapp_gainzswap
0x285d6260f0356c26ca07711d4ed47b3527b33ce0,320.90794727256986,Season0_dapp_gainzswap
0x2c80aff9ca9edec4dbed4f812bc1424ea950cafa,320.60765821815687,Season0_dapp_gainzswap
0xc24dfef57599900bc1ea1dc3af7427e7aaf0bd1c,320.4481357324521,Season0_dapp_gainzswap
0x50f93317e19b15b9cb737f27b94a54b5f4db3219,320.1211390193524,Season0_dapp_gainzswap
0xa4bf1939bd920b35b33ca530ff7b1e28792de9e0,320.04838379693723,Season0_dapp_gainzswap
0x8904079221f266dec95ad7df575d1444d34d318d,319.949056661888,Season0_dapp_gainzswap
0x100ba3094b4a6a1d1be9cea17f3dfaf68acb79fc,319.90599688394065,Season0_dapp_gainzswap
0xda5d79470b6c76b2c94ad8146eff2cc46e44c69f,319.8104031351096,Season0_dapp_gainzswap
0x2e366c3fc368f9752f9cd3930d913b9384b2cdc7,319.6470591653913,Season0_dapp_gainzswap
0x081e6247da1e72b7ee1f0bb49194fc233f0645dc,319.5877091120346,Season0_dapp_gainzswap
0x72d4bcfd201a89acc1059a8a21761a415770f52b,319.30396323641565,Season0_dapp_gainzswap
0xf0defcd504fa6b861c65aa6c1ce419a82e22fb87,319.2408417588291,Season0_dapp_gainzswap
0xcde015a5629edb3f995c1c6518bb229271809239,319.19211439006676,Season0_dapp_gainzswap
0x92bdcc6b0db5695e525364e22014ee74048cd040,319.1408508896461,Season0_dapp_gainzswap
0xda77225058cda73b742ad443345ad9341bb6a3b7,319.0454535184236,Season0_dapp_gainzswap
0x79bda69285a71323569b92f18cfb50ff8045a27c,318.94573949010004,Season0_dapp_gainzswap
0x3bb3726d2eace9fd4d51c3c28393bd199331dd6f,318.81952408474575,Season0_dapp_gainzswap
0xe5eeb7658d585e4eb1e2c7e9bff6560206917a40,318.7027063086358,Season0_dapp_gainzswap
0xf40c6044322e72d92a2ccf051b0a364956b81e36,318.53086644339106,Season0_dapp_gainzswap
0x81e05632f165a801382c094ac3077314f500ef30,318.3930418073827,Season0_dapp_gainzswap
0x2c5a2d5bbc720d096f1615339e980b498fb91019,318.0712390666631,Season0_dapp_gainzswap
0x6cabbd68b5a23b1707b0380bb1424415832e3a83,317.659253538671,Season0_dapp_gainzswap
0x80e7c3acfd8cf2d943f2f7c861dc71f61fa26da4,317.46669148299225,Season0_dapp_gainzswap
0x2c540b5105f267f14ef0ca1146ae3208c93a3de0,317.3563466335749,Season0_dapp_gainzswap
0xf6eda0c03e0ea32cf952a9230dce5a6572bc9b92,317.1930053490234,Season0_dapp_gainzswap
0x74a91a3d24e9564055350393882d1656efe4fda4,317.04852150666727,Season0_dapp_gainzswap
0x5914bebe09934fb9091e59159e423ef708a90000,316.98526809706374,Season0_dapp_gainzswap
0x3e9e06ece375e844f90c052308f0de83b89e92cf,316.8320921913313,Season0_dapp_gainzswap
0x5503936966cb8298dc7352464b107c8e67d77335,316.587850529842,Season0_dapp_gainzswap
0x5d4e30315310ae4720b36489c23ee1d53aff36fe,316.3270737594439,Season0_dapp_gainzswap
0xd7e690e24c53fa013c7135e4e44993a94845035d,316.3261586910637,Season0_dapp_gainzswap
0x8195dce55074e3516f3fb492736dd1872cd60865,316.19148191101067,Season0_dapp_gainzswap
0x8e2a95c2f26c83714060bc0ec758c8c1feba5e6d,316.1066187665493,Season0_dapp_gainzswap
0x08676516410af9abadf19fa7235dd013e2c82cf5,315.9676668687924,Season0_dapp_gainzswap
0x8374be2be0fc941ae5853fb896cc2133da187225,315.90869933666625,Season0_dapp_gainzswap
0xd1a900bacf2e9cf2d8f4c77c5c2886a94813210a,315.8859456455754,Season0_dapp_gainzswap
0xf454f07e7aff048979f134115450bc4488621223,315.6186773341271,Season0_dapp_gainzswap
0x133a4fc246cdc36d04eda1c72d77c63ee5260f68,315.57170058043386,Season0_dapp_gainzswap
0x28962fb76d432fc180cf886eb0d0aa547c9277e9,315.55685984892443,Season0_dapp_gainzswap
0x7da268c503ee49796ef827aa7ee3905799106b44,315.47301481612794,Season0_dapp_gainzswap
0x098576ca2760079068c7afeb4ac8ef20b96c147c,315.4574291942503,Season0_dapp_gainzswap
0xbe98935361fba338c5f7acecd65e89f3c1c9aa91,315.4319947896038,Season0_dapp_gainzswap
0x15799a4f9dcbaa88d16d73457d3df9aaa99e26e8,315.1357962170772,Season0_dapp_gainzswap
0x75f0e76f936badaa9c741778b41236d6d05b16c9,314.941746585111,Season0_dapp_gainzswap
0x39feb1194e8abf71e2ec90e820b168a4c3765092,314.43141904493604,Season0_dapp_gainzswap
0x928f778af5716645829af746f0c4b174953b8091,314.32197398154756,Season0_dapp_gainzswap
0x1308e77b2a826a370940e8b9b4921ed5f484b6a5,313.9720195395638,Season0_dapp_gainzswap
0xcfd9e5663ae763d678febea0e0ce8e22de3ed824,313.89450462429886,Season0_dapp_gainzswap
0x8b4598a3f6347cd9d7b23962484e5fad86961c0d,313.88184033471066,Season0_dapp_gainzswap
0x4aa79cf44a54315e899aeb93c72e2471f8029c32,313.7138414648507,Season0_dapp_gainzswap
0x32792603814868ab4ee578bdc0cb718bec3a42f1,313.4320966272503,Season0_dapp_gainzswap
0xfdfbb97c76d8773459832d37b117b3b6508e56c0,313.3552549482732,Season0_dapp_gainzswap
0x77754f003338a67a65fc6734612aafca1be95c7e,312.7712061919762,Season0_dapp_gainzswap
0x518d3448e89e7ee276327d704bb7179a7eadec76,312.6231211275694,Season0_dapp_gainzswap
0xb00eed7c9ddd641c0360ae4e360b373bce427953,312.3775002518695,Season0_dapp_gainzswap
0xd2b968643d712787b4f85fcc0f61ec2cbf329d78,312.03436252869665,Season0_dapp_gainzswap
0xe6c2d2275512a830fc93976a61becc4531dbfc9b,311.62084174470436,Season0_dapp_gainzswap
0xfcfeb634a3e47aaca9880e4f656bca4c7f83919d,311.4707585951532,Season0_dapp_gainzswap
0x4d5564d65bb45885066d409d644f03063a9dd9b5,311.4626340740211,Season0_dapp_gainzswap
0x6ab109bb5821e0f749ba6da1fe55138720c64b04,311.3150064887822,Season0_dapp_gainzswap
0x0f92f43001ddfd7847647534a39aea8cbac71a96,311.29126697160365,Season0_dapp_gainzswap
0xf510dcf8e358513f35db896c26ea39a1f24c8a7f,236.40609871444988,Season0_dapp_gainzswap
0x57b4dc52d2af45c66a9b97e424afd7ddf8a510a9,236.36441256601552,Season0_dapp_gainzswap
0xe2a01556f84c3138f86a2fd7e2ec274840af3a70,234.84997939679786,Season0_dapp_gainzswap
0xcccd168843199e71f9febdb17c9d70fa8ca717b6,234.53631985704655,Season0_dapp_gainzswap
0x995102df0838b774f20cb3cd7245705bed663209,233.3718413991101,Season0_dapp_gainzswap
0x9a2b5eb25aabb41d24ba433ac68d39fa3f9fca6c,232.6904847010197,Season0_dapp_gainzswap
0x6dacc3301c3aba69b1beae6e867e16bd5e139d22,230.33411799447225,Season0_dapp_gainzswap
0xa4279c2706a1759b9ea01d6ce08e48ec9193f212,228.98191869684362,Season0_dapp_gainzswap
0x27eb577810a63edd29aacdb4809ec6e549b7ca12,227.10325370862708,Season0_dapp_gainzswap
0x941e2167854140a421c11b2fbb0d7dd06b9f05bb,227.03344369349847,Season0_dapp_gainzswap
0xec32a74f28da17563ed2569bbbb4917383905c3c,226.26713524880785,Season0_dapp_gainzswap
0x48c8a418eb914932f21a497da887cc837210c451,225.45067214652076,Season0_dapp_gainzswap
0x5c55e0cb9e0b5b8b5a209ce8cc7be9efe841e98d,225.32985510174882,Season0_dapp_gainzswap
0x3013b153158b201f4b49e3fdc22987f393a1d68f,224.81275982644684,Season0_dapp_gainzswap
0xc2daeb3cecb9c40bfabb09cf6d4e359a67797596,224.79685203879802,Season0_dapp_gainzswap
0x2078635bbbf54d5ad3054d151436195092ed5d71,223.76109986670863,Season0_dapp_gainzswap
0xb2765fba167bc7dd7bc15f62971191f0a5d5c02a,223.74894590964766,Season0_dapp_gainzswap
0x6c616867df89edf91777653d4035d9fe80954344,222.6187261953234,Season0_dapp_gainzswap
0xbb3ebe8c37f58301c7909d5f468cd8e092587996,222.38260135802253,Season0_dapp_gainzswap
0xc0e66bd3f6ef56ee18402d735855a79d7fac46a0,222.0878205076327,Season0_dapp_gainzswap
0xb767884684ddf6e7c1e493371434d2964a32517e,221.8308325386305,Season0_dapp_gainzswap
0x75d7e9c7d02fedf404410024aa68b7de470ca06e,221.68803545424896,Season0_dapp_gainzswap
0x62381c782b926e184872d4243ea42f6cf7075f5a,221.52167674504068,Season0_dapp_gainzswap
0x60711313e34b097c81d83c2b5f4319ab6d8da3bf,219.9616949700133,Season0_dapp_gainzswap
0x141719a04560af587221960c787278088484de06,219.83952823819195,Season0_dapp_gainzswap
0x10c938adf2f9301f9cb22c35d0c6bd150dff484a,219.14171475550205,Season0_dapp_gainzswap
0x410a9d2949cbf92c7ff2c6a54cabbed56518877b,218.72798908534162,Season0_dapp_gainzswap
0x139341585e7d619f0730731d6a932cbfcef54f49,217.58044102992622,Season0_dapp_gainzswap
0x517c2ccdfbf8704b0f3472b18c3514b9889f9267,216.61516638097143,Season0_dapp_gainzswap
0x77e97e3a5dd20e5e89eb932f92068d8fb0dc9f2d,215.93617233412564,Season0_dapp_gainzswap
0x2f54bf0da535500f21c9a76052980ca40663febc,215.1167684326868,Season0_dapp_gainzswap
0x77d765289258094fcf366027eb3ca05202160684,213.24447462229028,Season0_dapp_gainzswap
0x6cb0c8bc750fdbbe97ff7dac050e1e418dd21c3b,212.95225052203816,Season0_dapp_gainzswap
0x2b2c77d0ffc2b40973a93bc451a78562ecffaf5b,212.81024784529853,Season0_dapp_gainzswap
0x7fb1661d40dda46c6ddf395641025e8e0d3a4696,212.18706171284856,Season0_dapp_gainzswap
0xfca2404eb4b102ba4d5282ab9632b1a2d734cda6,211.98631255137613,Season0_dapp_gainzswap
0x896574b152442864bcb1a06e1731d99855c2335f,209.08533247494844,Season0_dapp_gainzswap
0xcee78ec974958d7b8b2dd432317e7e8095ea61e8,209.06082440528172,Season0_dapp_gainzswap
0x42d33e8661f09d483258bb4a42105bf2a1f411bc,208.9172420213983,Season0_dapp_gainzswap
0x4fd7f101271cfd66106ca46d3d73ddec4c99ad77,207.34989676096816,Season0_dapp_gainzswap
